21,21000,0.0038346209211977656
22,22000,0.0037079122331407336
23,23000,0.003668552404409414
24,24000,0.00355207991457271
25,25000,0.004055772099767004
26,26000,0.004346168077027834
27,27000,0.003146588445423606
28,28000,0.0031480782024853222
29,29000,0.0029044129827001074
30,30000,0.0029110915646581594
31,31000,0.003523334726557001
32,32000,0.0036958459619287256
33,33000,0.003737315446316839
34,34000,0.0032493130222813146
35,35000,0.003238467482833175
36,36000,0.003369234993072327
37,37000,0.003541763122375305
38,38000,0.0032878122530183994
39,39000,0.003454111293404402
40,40000,0.0033517836092470644
41,41000,0.003390780440321914
42,42000,0.0033013970552090398
43,43000,0.0037729854698295706
44,44000,0.003092472975676482
45,45000,0.0034452448348085323
46,46000,0.0033287472195095485
47,47000,0.003697694600881399
48,48000,0.003336486702193757
49,49000,0.0035632379778154618
50,50000,0.003344042523129208
51,51000,0.0036211527750163734
52,52000,0.003536420541482645
53,53000,0.003515632302911432
54,54000,0.0034109846560541027
55,55000,0.003585655052024681
56,56000,0.0036784464174562746
57,57000,0.0034615458128695003
58,58000,0.003551737324253575
59,59000,0.00367721566208848
60,60000,0.0035494187634862112
61,61000,0.003910593800358586
62,62000,0.003637140577619856
63,63000,0.003410659150449102
64,64000,0.0037574975698201865
65,65000,0.004245748033036699
66,66000,0.004167282652712154
67,67000,0.004231750070153772
68,68000,0.004029146543852202
69,69000,0.003981014925562693
70,70000,0.004375349651943814
71,71000,0.003785852197412256
72,72000,0.0038311074593823827
73,73000,0.004233361722470762
74,74000,0.003834404386915602
75,75000,0.0036515839799435555
76,76000,0.003885814735481331
77,77000,0.0036764452765295813
78,78000,0.004315851691240322
79,79000,0.003874117905671174
80,80000,0.0037505096859402126
81,81000,0.003322005271911621
82,82000,0.003579488387694946
83,83000,0.003604468640622434
84,84000,0.0037494676555702073
85,85000,0.003213031871898754
86,86000,0.0038009391532645926
87,87000,0.004040410418710309
88,88000,0.0037103279216869458
89,89000,0.0033690191961981515
90,90000,0.0035174792398235755
91,91000,0.0038555298481617603
92,92000,0.00367805048510119
93,93000,0.003822010434316304
94,94000,0.0037763648562961155
95,95000,0.0038039218914043436
96,96000,0.0035069774010938084
97,97000,0.0036003310401160438
98,98000,0.003815168375009531
99,99000,0.0034213051824512597
100,100000,0.0037469427148859066
101,101000,0.003798746847891593
102,102000,0.0038445959548036495
103,103000,0.0036698182423909507
104,104000,0.003454459680093301
105,105000,0.004289726297298591
106,106000,0.0043248278242689715
107,107000,0.00358069766391147
108,108000,0.0035919443575921886
109,109000,0.0036558274392251137
110,110000,0.0037452737848321957
111,111000,0.00374172761768638
112,112000,0.003847513112935934
113,113000,0.004375615277447858
114,114000,0.003638881409239626
115,115000,0.0039717120093268315
116,116000,0.003873742736495651
117,117000,0.0037346371633563925
118,118000,0.0038083559041982656
119,119000,0.0037241612110767994
120,120000,0.004334923036084203
121,121000,0.004168505425209756
122,122000,0.004416326144794086
123,123000,0.0038151355560668214
124,124000,0.003467081545351504
125,125000,0.0036467195631147507
126,126000,0.00410699487446311
127,127000,0.004012268226783913
128,128000,0.003908878332143789
129,129000,0.0037053202440638744
130,130000,0.004244336136826524
131,131000,0.004327984543534013
132,132000,0.003896795347065269
133,133000,0.003745202903633003
134,134000,0.003600817900878173
135,135000,0.0034511995886614224
136,136000,0.0032457961692466393
137,137000,0.0035328700377776456
138,138000,0.0034025621985247037
139,139000,0.0034438618668564806
140,140000,0.003566736215585703
141,141000,0.0033732881089170537
142,142000,0.003248463163862715
143,143000,0.0034992365507750182
144,144000,0.003443855011534548
145,145000,0.00338933131358287
146,146000,0.0034942841744637705
147,147000,0.003486006559726007
148,148000,0.003384370345611114
149,149000,0.003355158699883355
150,150000,0.0041692792298551095
151,151000,0.004032548125441726
152,152000,0.004090162368866059
153,153000,0.004311215377853302
154,154000,0.0038951911009825744
155,155000,0.0037459145795117627
156,156000,0.00375229370094345
157,157000,0.003739711400624868
158,158000,0.0038332387849733278
159,159000,0.003839201555994456
160,160000,0.0037548713855915243
161,161000,0.003982697163258229
162,162000,0.0041261404574274305
163,163000,0.004156048949416335
164,164000,0.0034820732769665417
165,165000,0.003493464635517783
166,166000,0.00405457714298466
167,167000,0.003843017526575037
168,168000,0.004155717210141485
169,169000,0.003889791958324902
170,170000,0.0029907570228920326
171,171000,0.003371836896428091
172,172000,0.003253449190844287
173,173000,0.003283422630470436
174,174000,0.0030041376273789093
175,175000,0.0032376505591131905
176,176000,0.003405825869815128
177,177000,0.003293088096344542
178,178000,0.0033314156460690428
179,179000,0.003098518640787394
180,180000,0.00317060376355748
181,181000,0.003115140639983856
182,182000,0.00325359166921438
183,183000,0.0032798158908318616
184,184000,0.003208419582149288
185,185000,0.0032574328574332388
186,186000,0.0029170391802302376
187,187000,0.003141633025160781
188,188000,0.002980726259248751
189,189000,0.0033901551526463675
190,190000,0.0031822722953361074
191,191000,0.003124971647520323
192,192000,0.0032589556928166374
193,193000,0.0033851858373876807
194,194000,0.0030007340886571386
195,195000,0.0031287762933148596
196,196000,0.003047673909871786
197,197000,0.0029589091693316854
198,198000,0.003093855109757292
199,199000,0.003231457403830222
200,200000,0.003266620206403303
