epoch,step,min,max,mean,std
1,1000,-0.01668339967727661,0.02397775650024414,-0.000392873800592497,0.003008596133440733
2,2000,-0.01668339967727661,0.02397775650024414,-0.000392873800592497,0.003008596133440733
3,3000,-0.041743937879800797,0.021219972521066666,-0.0007893266156315804,0.0036023645661771297
4,4000,-0.03409963473677635,0.016736673191189766,-0.0010313562816008925,0.0033118659630417824
5,5000,-0.025290122255682945,0.016750236973166466,-0.0008506325539201498,0.0031772793736308813
6,6000,-0.03134702146053314,0.023126844316720963,0.0003593012224882841,0.0032658549025654793
7,7000,-0.030615437775850296,0.02085602842271328,-0.00031334138475358486,0.0024702802766114473
8,8000,-0.037512559443712234,0.02101222611963749,-0.00045299422345124185,0.0037478681188076735
9,9000,-0.023096194490790367,0.0339602492749691,0.0005322694778442383,0.00347861903719604
10,10000,-0.029234016314148903,0.015404734760522842,-0.0009139970643445849,0.003440412227064371
11,11000,-0.03023134171962738,0.015013445168733597,-0.0009253363241441548,0.0031026299111545086
12,12000,-0.01469762995839119,0.028514890000224113,0.0013079094933345914,0.003257830860093236
13,13000,-0.03606662526726723,0.018196843564510345,0.0001211136404890567,0.0036024563014507294
14,14000,-0.016260087490081787,0.02408960647881031,0.0009356176014989614,0.002774865599349141
15,15000,-0.047517597675323486,0.017411325126886368,-0.0006051735254004598,0.0035552391782402992
16,16000,-0.02467305213212967,0.024016553536057472,-0.00015220724162645638,0.002991332672536373
17,17000,-0.012716257013380527,0.04644777625799179,0.0011783512309193611,0.0030401975382119417
18,18000,-0.017699114978313446,0.04425959289073944,0.0008827545680105686,0.002965365769341588
19,19000,-0.021893391385674477,0.023368660360574722,0.0005129874334670603,0.0027006680611521006
20,20000,-0.024041082710027695,0.036047451198101044,0.001358354464173317,0.00362623343244195
21,21000,-0.02165362238883972,0.015545343048870564,-0.00010477362957317382,0.0024222498759627342
22,22000,-0.03478643298149109,0.02616059221327305,-0.001253232592716813,0.0035066609270870686
23,23000,-0.03302156180143356,0.025326255708932877,-0.0013813406694680452,0.0034761333372443914
24,24000,-0.019524365663528442,0.013577465899288654,-0.0012022583978250623,0.0027596266008913517
25,25000,-0.017211249098181725,0.0411079078912735,0.0005299239419400692,0.0029824203811585903
26,26000,-0.03134847804903984,0.03982481732964516,0.0007902036886662245,0.003493434749543667
27,27000,-0.015803301706910133,0.03416607528924942,0.0006724585546180606,0.0033828080631792545
28,28000,-0.033457882702350616,0.017678264528512955,-0.00029838993214070797,0.0033853480126708746
29,29000,-0.033356864005327225,0.043203599750995636,-0.0005259361350908875,0.0036948006600141525
30,30000,-0.0255750622600317,0.039244093000888824,0.000514740590006113,0.003075034124776721
31,31000,-0.030596083030104637,0.020643413066864014,0.0006522243493236601,0.003432036843150854
32,32000,-0.012173304334282875,0.02610721066594124,0.0004956658813171089,0.0020256172865629196
33,33000,-0.03737148642539978,0.016991041600704193,-0.00129939173348248,0.003602856770157814
34,34000,-0.023412786424160004,0.01220756210386753,0.0001319727161899209,0.002024235902354121
35,35000,-0.01706158183515072,0.023591727018356323,0.0005631293752230704,0.002651805290952325
36,36000,-0.025494355708360672,0.014247408136725426,-0.0012842646101489663,0.003318832954391837
37,37000,-0.020929716527462006,0.018038434907794,-0.0006851413636468351,0.002794011263176799
38,38000,-0.027165552601218224,0.0109559316188097,-0.0011727011296898127,0.0031335034873336554
39,39000,-0.011816153302788734,0.038303524255752563,-8.713838906260207e-05,0.0029976805672049522
40,40000,-0.03093869611620903,0.03388772904872894,-0.0006438707932829857,0.003395990002900362
41,41000,-0.04204099625349045,0.019078388810157776,0.0004042123327963054,0.003336613066494465
42,42000,-0.018334386870265007,0.05920857563614845,0.0007580441888421774,0.0034796211402863264
43,43000,-0.027466772124171257,0.020956112071871758,0.0003465446934569627,0.003316046902909875
44,44000,-0.023133663460612297,0.014323974028229713,-0.0005082123097963631,0.0023062059190124273
45,45000,-0.02028493769466877,0.037705447524785995,-1.1532389180501923e-05,0.0035842310171574354
46,46000,-0.016887633129954338,0.038044340908527374,0.0005954524967819452,0.003094159299507737
47,47000,-0.041344497352838516,0.02320219576358795,-0.0004963369574397802,0.0034698997624218464
48,48000,-0.024812133982777596,0.017444055527448654,-0.00014021675451658666,0.002460215473547578
49,49000,-0.03502924367785454,0.02154894731938839,0.00017510820180177689,0.002995571820065379
50,50000,-0.024339137598872185,0.033921800553798676,0.001118022482842207,0.0033097106497734785
