epoch,step,min,max,mean,std
59,59000,-0.03642630577087402,0.01301699597388506,-0.009286299347877502,0.020472832024097443
60,60000,-0.012013034895062447,0.02695852890610695,0.0040717353112995625,0.016621198505163193
61,61000,-0.006953360978513956,0.03597831726074219,0.014143753796815872,0.017534539103507996
62,62000,-0.02839822508394718,0.010030203498899937,-0.0036554832477122545,0.01752864010632038
63,63000,-0.022882360965013504,0.04535898193717003,0.00250558671541512,0.03047405183315277
64,64000,-0.01509118638932705,0.02751260995864868,0.007111633196473122,0.017439531162381172
65,65000,-0.028446326032280922,0.014022605493664742,-0.003910960163921118,0.017955321818590164
66,66000,-0.01604483276605606,0.030422015115618706,0.004513922613114119,0.01934344880282879
67,67000,-0.00743549969047308,0.02989477477967739,0.0148825878277421,0.016091808676719666
68,68000,-0.0079802256077528,0.017862778156995773,0.004159801173955202,0.010608088225126266
69,69000,-0.02266685664653778,0.0017540818080306053,-0.011863875202834606,0.01016656681895256
70,70000,-0.014233180321753025,0.01900181546807289,0.003764006309211254,0.01370770763605833
71,71000,-0.03516868129372597,0.017453493550419807,-0.004338150843977928,0.022413529455661774
72,72000,-0.02118031121790409,0.016094567254185677,-0.004629615228623152,0.015500916168093681
73,73000,-0.01218800526112318,0.021041162312030792,0.007085090037435293,0.014077107422053814
74,74000,-0.02046891115605831,0.03289700299501419,0.001427031122148037,0.022814128547906876
75,75000,-0.023509252816438675,0.013944943435490131,-0.009081468917429447,0.016455121338367462
76,76000,0.0002481651899870485,0.032324302941560745,0.013811454176902771,0.01355466153472662
77,77000,-0.002450719941407442,0.026864739134907722,0.00825984962284565,0.013205788098275661
78,78000,-0.03922945261001587,-0.0022027778904885054,-0.015495884232223034,0.01682252623140812
79,79000,-0.007794403005391359,0.01988348551094532,0.00681556761264801,0.011351940222084522
80,80000,-0.017188867554068565,0.008805979043245316,-0.0008248360827565193,0.011631427332758904
81,81000,0.0003494746924843639,0.027600601315498352,0.014787543565034866,0.011184408329427242
82,82000,-0.012610629200935364,0.01798323541879654,0.00774788111448288,0.01439571287482977
83,83000,-0.02214887924492359,0.01847207359969616,-0.006273661274462938,0.01773001253604889
84,84000,-0.03135710582137108,0.007154267746955156,-0.007955116219818592,0.01678008772432804
85,85000,0.0008008464355953038,0.029013408347964287,0.011781214736402035,0.012336968444287777
86,86000,-0.030777065083384514,0.001862583914771676,-0.010910995304584503,0.014237607829272747
87,87000,-0.026586994528770447,0.004656331613659859,-0.009037979878485203,0.013043016195297241
88,88000,-0.03968382254242897,0.009595127776265144,-0.009275078773498535,0.02170955389738083
89,89000,-0.01575809344649315,0.03173447027802467,0.005903974175453186,0.019611522555351257
90,90000,-0.03316367790102959,0.006144384853541851,-0.014132159762084484,0.016071578487753868
91,91000,0.0070673804730176926,0.007979541085660458,0.0073859733529388905,0.00042009333265013993
92,92000,-0.015154200606048107,0.036148495972156525,0.0067784651182591915,0.02159440517425537
93,93000,-0.004296084400266409,0.03088989295065403,0.010160655714571476,0.01503377128392458
94,94000,-0.018724502995610237,-0.005934969987720251,-0.01080531906336546,0.005648869089782238
95,95000,-0.003114470513537526,0.009146176278591156,0.002759278053417802,0.005018522962927818
96,96000,-0.009794379584491253,0.017460515722632408,0.002509112935513258,0.011283199302852154
97,97000,-0.02357318066060543,0.02781658060848713,0.0030816502403467894,0.021023660898208618
98,98000,-0.0307668037712574,0.010205565951764584,-0.006571823265403509,0.017529960721731186
99,99000,-0.00728906225413084,0.005153536330908537,-0.0011886509601026773,0.005082546267658472
100,100000,-0.003033735789358616,0.0012289093574509025,-0.0005622010212391615,0.0018055044347420335
101,101000,-0.027322901412844658,0.0032638635020703077,-0.010085748508572578,0.012785988859832287
102,102000,-0.010198931209743023,0.0017037942307069898,-0.002737762639299035,0.005307684186846018
103,103000,-0.014624637551605701,-0.006349288392812014,-0.00939402636140585,0.003715183585882187
104,104000,-0.0297757089138031,0.007600474637001753,-0.007947987876832485,0.01589164510369301
105,105000,-0.0025704484432935715,0.00102116703055799,-0.00028017337899655104,0.001624483265914023
106,106000,-0.018424559384584427,0.020299190655350685,-0.003568739863112569,0.017044957727193832
107,107000,-0.005777870304882526,0.003991395700722933,-0.0006909307558089495,0.003998535219579935
108,108000,-0.028288988396525383,-0.006005486473441124,-0.013983813114464283,0.010137730278074741
109,109000,-0.010307968594133854,0.03402421250939369,0.009098033420741558,0.01851467601954937
110,110000,-0.02768637426197529,-0.0002912199997808784,-0.011655895970761776,0.011660500429570675
111,111000,-0.03176248446106911,0.0017061366233974695,-0.012142880819737911,0.014259777031838894
112,112000,-0.01586472988128662,0.04309617727994919,0.007989474572241306,0.02535167522728443
113,113000,-0.0008643241599202156,0.03168313205242157,0.010260544717311859,0.01515182014554739
114,114000,-0.031311023980379105,0.014107134193181992,-0.0034212509635835886,0.01993691734969616
115,115000,0.0003449505311436951,0.011647285893559456,0.005264786537736654,0.004728652536869049
116,116000,-0.016360757872462273,-0.002663200721144676,-0.009823682717978954,0.005609352141618729
117,117000,-0.0044180904515087605,0.015904540196061134,0.006216606590896845,0.00832364521920681
118,118000,-0.026173725724220276,0.017746685072779655,-0.003990354482084513,0.017933210358023643
119,119000,-0.009332693181931973,0.033511657267808914,0.008999320678412914,0.018028806895017624
120,120000,-0.022039547562599182,0.012041403912007809,-0.0026923222467303276,0.014290815219283104
121,121000,-0.00894023198634386,0.0163241159170866,0.0026176103856414557,0.010425429791212082
122,122000,-0.020436089485883713,-0.008333775214850903,-0.01636107824742794,0.0056763808242976665
123,123000,0.00728460680693388,0.012817312963306904,0.009398196823894978,0.0024400833062827587
124,124000,-0.031076334416866302,0.020027047023177147,-0.0016883577918633819,0.021556749939918518
125,125000,-0.014266862533986568,-0.0011421141680330038,-0.008459970355033875,0.005463637877255678
126,126000,-0.004288149531930685,0.025618059560656548,0.010364518500864506,0.01221654936671257
127,127000,-0.00817237887531519,0.001149074756540358,-0.0024833325296640396,0.004073875956237316
128,128000,-0.01568383350968361,0.023237699642777443,0.005277114454656839,0.016030659899115562
129,129000,-0.03648686408996582,0.002432087901979685,-0.011685289442539215,0.017593279480934143
130,130000,-0.015263442881405354,0.02163289673626423,0.009200453758239746,0.017299361526966095
131,131000,-0.001963103888556361,0.010522833094000816,0.0042887418530881405,0.0050973775796592236
132,132000,0.00472942553460598,0.035883765667676926,0.016822449862957,0.013639796525239944
133,133000,-0.011315012350678444,0.010842868126928806,0.00166854087729007,0.009438416920602322
134,134000,-0.0220887903124094,0.020338227972388268,0.004001010674983263,0.018643097952008247
135,135000,7.316164555959404e-05,0.02275908552110195,0.010117602534592152,0.009441795758903027
136,136000,-0.002312290482223034,0.013800493441522121,0.007165530230849981,0.006878315005451441
137,137000,-0.021614959463477135,-0.007582799065858126,-0.014146671630442142,0.0057641915045678616
138,138000,-0.012146836146712303,0.02053985558450222,0.0011432965984568,0.014025483280420303
139,139000,-0.008905144408345222,0.02966099977493286,0.005751796066761017,0.01704973541200161
140,140000,-0.033307209610939026,0.023182591423392296,-0.002413992304354906,0.023364005610346794
141,141000,-0.02063853107392788,-0.001961424946784973,-0.013998948037624359,0.008526894263923168
142,142000,0.0005336126778274775,0.030196068808436394,0.012876506894826889,0.012610596604645252
143,143000,-0.009292378090322018,0.0048227920196950436,-0.0009901599260047078,0.0060253264382481575
144,144000,-0.038338545709848404,0.0017988387262448668,-0.012913751415908337,0.01805207133293152
145,145000,-0.012428795918822289,0.01891084760427475,0.004939114674925804,0.013017779216170311
146,146000,-0.005467881448566914,0.027982303872704506,0.008203159086406231,0.014322719536721706
147,147000,0.005659893620759249,0.018613096326589584,0.010728578083217144,0.005650549195706844
148,148000,-0.03276042640209198,0.008821932598948479,-0.00513902073726058,0.019531667232513428
149,149000,-0.0021733653265982866,0.03337502479553223,0.010151950642466545,0.016431530937552452
150,150000,-0.009864934720098972,0.021474583074450493,0.007185705006122589,0.012942482717335224
151,151000,-0.005854153539985418,0.03138641640543938,0.00928299780935049,0.015981480479240417
152,152000,-0.009556588716804981,0.012503476813435555,0.0039202491752803326,0.009647873230278492
153,153000,-0.011472547426819801,0.007390507962554693,0.00014157623809296638,0.008296380750834942
154,154000,0.0009928301442414522,0.033818092197179794,0.013050499372184277,0.014748367480933666
155,155000,-0.015130759216845036,0.012974929064512253,0.001040453091263771,0.011858749203383923
156,156000,-0.009598573669791222,0.029111549258232117,0.010128791444003582,0.015812110155820847
157,157000,0.002628814661875367,0.029684003442525864,0.011943433433771133,0.012549721635878086
158,158000,-0.0002364269457757473,0.013952098786830902,0.007792267482727766,0.005941270850598812
159,159000,-0.02536643296480179,0.0026174450758844614,-0.009575789794325829,0.011704141274094582
160,160000,0.006155902985483408,0.024707932025194168,0.012560241855680943,0.008593952283263206
161,161000,-0.022203056141734123,0.009304533712565899,-0.003329806262627244,0.013598407618701458
162,162000,-0.015754571184515953,-0.011949067004024982,-0.01412229984998703,0.0015999883180484176
163,163000,-0.0015076856361702085,0.018236564472317696,0.01029917411506176,0.008512282744050026
164,164000,-3.5679302527569234e-05,0.0356903038918972,0.01403093058615923,0.015541857108473778
165,165000,-0.013627273961901665,0.0052885334007442,-0.004297870211303234,0.007724483963102102
166,166000,-0.01570896990597248,0.019906433299183846,-0.0010681803105399013,0.01521407812833786
167,167000,-0.011228580959141254,0.002955538919195533,-0.0022684994619339705,0.006364789791405201
168,168000,-0.033777061849832535,0.0014864804688841105,-0.011479833163321018,0.01583622209727764
169,169000,-0.02966279350221157,0.0002831632737070322,-0.010952767916023731,0.013318824581801891
170,170000,-0.0005525532178580761,0.015880027785897255,0.008569582365453243,0.0068297921679914
171,171000,-0.02459956705570221,0.0010707114124670625,-0.009086254052817822,0.011143269017338753
172,172000,-0.027461716905236244,0.004257413558661938,-0.008777029812335968,0.013551623560488224
173,173000,-0.006467892322689295,0.029178638011217117,0.007506018038839102,0.015537510626018047
174,174000,-0.0006213037413544953,0.02675018273293972,0.009407026693224907,0.012313395738601685
175,175000,-0.0325578898191452,0.0017493728082627058,-0.01619763672351837,0.014050750993192196
176,176000,-0.017563501372933388,0.017195740714669228,-0.0005918436800129712,0.014202125370502472
177,177000,-0.003424743190407753,0.007045494858175516,0.0026153381913900375,0.004423449747264385
178,178000,-0.026658562943339348,0.002810980658978224,-0.01031020563095808,0.012245393358170986
179,179000,-0.011754888109862804,0.013328435830771923,-0.0015877502737566829,0.010776776820421219
180,180000,-0.010095971636474133,0.026442760601639748,0.00729118287563324,0.014968959614634514
181,181000,-0.02598188817501068,0.0011334232985973358,-0.011576440185308456,0.011134520173072815
182,182000,-0.020938530564308167,0.004960107151418924,-0.004318466410040855,0.011778736487030983
183,183000,-0.03019077144563198,-0.0019694275688380003,-0.012095182202756405,0.012825749814510345
184,184000,-0.015650443732738495,0.004832845646888018,-0.0020439857617020607,0.00962140690535307
185,185000,-0.0019035466248169541,0.024071650579571724,0.007865947671234608,0.011539679020643234
186,186000,-0.0015413699438795447,0.01872599683701992,0.009815062396228313,0.008452883921563625
187,187000,-0.0220335740596056,0.019409045577049255,-0.006111617665737867,0.018229536712169647
188,188000,-0.020646706223487854,-0.0038821694906800985,-0.01490192860364914,0.007794506847858429
189,189000,-0.014681210741400719,0.0007640026160515845,-0.004646644461899996,0.007102775387465954
190,190000,0.0061213308945298195,0.012928679585456848,0.009137132205069065,0.0028327058535069227
191,191000,-0.004862257279455662,0.018391242250800133,0.009010653011500835,0.010010560974478722
192,192000,-0.007215358316898346,0.022319845855236053,0.006827708333730698,0.012101154774427414
193,193000,-0.005445765797048807,0.02486582286655903,0.008401738479733467,0.012512206099927425
194,194000,0.006328407675027847,0.012511586770415306,0.009968121536076069,0.002640611957758665
195,195000,-0.021480631083250046,0.006857952568680048,-0.010167035274207592,0.012253811582922935
196,196000,-0.03546793758869171,0.00560958543792367,-0.009735136292874813,0.018308009952306747
197,197000,-0.017983904108405113,0.008808540180325508,-0.0042978026904165745,0.01094564888626337
198,198000,-0.014324898831546307,0.012389332987368107,0.0002897468802984804,0.0110500892624259
199,199000,-0.00856404285877943,0.0014018999645486474,-0.0034581031650304794,0.004072294104844332
200,200000,0.005589846987277269,0.01843145303428173,0.010038557462394238,0.005938246380537748
201,201000,-0.011670984327793121,0.03485943004488945,0.008588160388171673,0.0194658525288105
202,202000,-0.015466484241187572,0.004296783823519945,-0.006577025633305311,0.008189421147108078
203,203000,0.0007230265764519572,0.020401477813720703,0.011119857430458069,0.008072303608059883
204,204000,0.0008627849747426808,0.004265120252966881,0.0028600208461284637,0.0014507332816720009
205,205000,-0.025974970310926437,0.006884443107992411,-0.008487430401146412,0.013497958891093731
206,206000,0.0023052312899380922,0.011584393680095673,0.0075279418379068375,0.0038769261445850134
207,207000,0.008156223222613335,0.01058274321258068,0.009139163419604301,0.001042798045091331
208,208000,-0.01964094117283821,-0.003495077835395932,-0.010594894178211689,0.006733651272952557
209,209000,-0.023383229970932007,0.007079160772264004,-0.006615510676056147,0.012624632567167282
210,210000,-0.012638375163078308,0.030077727511525154,0.0075032878667116165,0.017523417249321938
211,211000,0.004232177510857582,0.018827080726623535,0.010586905293166637,0.006105679553002119
212,212000,-0.010601090267300606,0.007034780457615852,-0.00140346959233284,0.007219809107482433
213,213000,-0.0222760196775198,0.00012539909221231937,-0.00982498750090599,0.009314713068306446
214,214000,-0.0015107587678357959,0.009461627341806889,0.00478590140119195,0.004623770713806152
215,215000,-0.010882909409701824,-0.003333055879920721,-0.007935725152492523,0.003297023242339492
216,216000,0.0012863755691796541,0.023572247475385666,0.009929507970809937,0.00976087711751461
217,217000,0.00011745964002329856,0.020009921863675117,0.008787413127720356,0.008319222368299961
218,218000,0.0008839004440233111,0.029314981773495674,0.011892992071807384,0.012461288832128048
219,219000,-0.010391747578978539,0.02425728365778923,0.003522248938679695,0.014945093542337418
220,220000,-0.002408411120995879,0.012840052135288715,0.003182691289111972,0.006857100874185562
221,221000,-0.0014513905625790358,0.02019187994301319,0.007612286601215601,0.009178927168250084
222,222000,-0.01264963299036026,0.00785912200808525,-0.0013800924643874168,0.008494858630001545
223,223000,-0.023463141173124313,0.001502125640399754,-0.009897145442664623,0.010306539945304394
224,224000,-0.02606365829706192,0.01837138645350933,-0.004639658145606518,0.018175208941102028
225,225000,-0.016636600717902184,-0.006964756641536951,-0.01128895953297615,0.004014283884316683
226,226000,-0.02419179305434227,-0.006472572218626738,-0.012641499750316143,0.008173617534339428
227,227000,-0.0044230008497834206,0.020618649199604988,0.00873549934476614,0.010262908414006233
228,228000,-0.022506987676024437,0.016312630847096443,-0.0036438649985939264,0.01586688868701458
229,229000,-0.016318347305059433,-0.0053469110280275345,-0.010631847195327282,0.004488061647862196
230,230000,-0.010897231288254261,0.02173657901585102,0.005068521481007338,0.013331948779523373
231,231000,-0.02038566954433918,-0.006564934737980366,-0.012156122364103794,0.005942719988524914
232,232000,0.00748702185228467,0.023415762931108475,0.013359791599214077,0.007144022732973099
233,233000,-0.00753704272210598,0.015093216672539711,0.003937229048460722,0.009241505526006222
234,234000,-0.011177984066307545,-0.0009008827619254589,-0.005661312025040388,0.004229549318552017
235,235000,-0.007028594147413969,0.013595376163721085,0.003207138506695628,0.008420391008257866
236,236000,0.0030874779913574457,0.016823161393404007,0.010315853171050549,0.005630702245980501
237,237000,-0.004483525175601244,0.02384926751255989,0.005512866657227278,0.012983415275812149
238,238000,-0.020014861598610878,-0.0045200069434940815,-0.010805346071720123,0.0066551100462675095
239,239000,-0.018580080941319466,0.011414471082389355,-0.0002990877255797386,0.013096226379275322
240,240000,-0.003384365001693368,0.023230312392115593,0.009762355126440525,0.01086777076125145
241,241000,-0.02124384604394436,0.016224656254053116,-0.004323431756347418,0.015510043129324913
242,242000,-0.012606511823832989,0.006593399215489626,-0.0015213132137432694,0.008114882744848728
243,243000,-0.005692979786545038,0.0017216308042407036,-0.0019856076687574387,0.0030270020943135023
244,244000,-0.002099697943776846,0.013806071132421494,0.003288850886747241,0.007437554188072681
245,245000,-0.011878373101353645,-0.00042184654739685357,-0.005013300571590662,0.004945705644786358
246,246000,-0.03303113207221031,0.01426534540951252,-0.00337353372015059,0.021096231415867805
247,247000,-0.0074747223407030106,-0.005376746412366629,-0.0062013608403503895,0.0009133843122981489
248,248000,-0.0011511440388858318,0.01588359661400318,0.005504601169377565,0.007436062674969435
249,249000,-0.0060306694358587265,0.0027880710549652576,-0.0025498459581285715,0.0038322443142533302
250,250000,-0.014016917906701565,0.01715153455734253,0.0032044409308582544,0.012933386489748955
251,251000,-0.002671170514076948,0.0299084335565567,0.008213557302951813,0.015340625308454037
252,252000,0.001502016093581915,0.015217301435768604,0.00995560921728611,0.006037021055817604
253,253000,-0.015070782974362373,0.019099727272987366,-0.0001701686269370839,0.014288081787526608
254,254000,-0.025208529084920883,0.002720126649364829,-0.007050550077110529,0.012852044776082039
255,255000,-0.026020465418696404,-0.00501389941200614,-0.012230307795107365,0.00975464191287756
256,256000,-0.022397084161639214,0.01288119237869978,5.639220398734324e-05,0.015930531546473503
257,257000,-0.006227192934602499,0.003579771611839533,-0.0026578083634376526,0.004425952676683664
258,258000,0.005090581253170967,0.02366703748703003,0.011359450407326221,0.008703285828232765
259,259000,-0.024734724313020706,0.004015628714114428,-0.007393605541437864,0.012464245781302452
260,260000,0.001497240155003965,0.019759101793169975,0.007996140979230404,0.00833293329924345
261,261000,0.0012590810656547546,0.018800601363182068,0.01246973592787981,0.00794923398643732
262,262000,-0.004169975407421589,0.02203482948243618,0.006626343820244074,0.011184126138687134
263,263000,-0.015285165049135685,0.018719060346484184,-0.002420554170385003,0.015064939856529236
264,264000,-0.006989159155637026,0.02542349509894848,0.003860120428726077,0.015247708186507225
265,265000,-0.02461155503988266,0.010674008168280125,-0.007477015256881714,0.014423190616071224
266,266000,-0.0139120789244771,-0.0024564028717577457,-0.006858919281512499,0.005038356874138117
267,267000,-0.014636699110269547,0.018726419657468796,-0.0005645211786031723,0.01411148626357317
268,268000,-0.021839488297700882,0.004819999914616346,-0.006537120323628187,0.011235533282160759
269,269000,-0.006754276342689991,0.027546629309654236,0.004869308788329363,0.016036976128816605
270,270000,-0.021680405363440514,0.013209636323153973,-0.004399044904857874,0.014245680533349514
271,271000,-0.006049863528460264,0.022908424958586693,0.005934938322752714,0.01233722921460867
272,272000,-0.012847773730754852,0.021795302629470825,-0.0004725257458630949,0.015778319910168648
273,273000,-0.019933568313717842,0.0012721731327474117,-0.007123936433345079,0.009202545508742332
274,274000,-0.02304902859032154,0.0010051297722384334,-0.008358175866305828,0.010517848655581474
275,275000,-0.0009631437715142965,0.012292979285120964,0.003808370791375637,0.0060150641947984695
276,276000,-0.009637697599828243,-0.004891733638942242,-0.006798742339015007,0.002046531531959772
277,277000,-0.02193005010485649,0.003143305890262127,-0.007786651607602835,0.010485321283340454
278,278000,-0.01760007068514824,0.0018159542232751846,-0.005737504456192255,0.008492028340697289
279,279000,-0.007933405227959156,-0.0006156598683446646,-0.003466074587777257,0.0031987668480724096
280,280000,-0.010318919084966183,0.008169661276042461,-0.0007342093740589917,0.007563268765807152
281,281000,-0.022342493757605553,0.009733962826430798,-0.0033659047912806273,0.01373867318034172
282,282000,-0.004424592945724726,0.017356103286147118,0.00450496980920434,0.00931428000330925
283,283000,-0.012244057841598988,0.009662546217441559,-0.0008947711321525276,0.008960849605500698
284,284000,-0.0019900042098015547,0.016833258792757988,0.00641931826248765,0.007814204320311546
285,285000,-0.016171539202332497,-0.004984675906598568,-0.01084233820438385,0.0045822798274457455
286,286000,-0.013601932674646378,-0.00035627337638288736,-0.006155064795166254,0.0055316658690571785
287,287000,-0.022853629663586617,0.01252113375812769,-0.003581554628908634,0.014614541083574295
288,288000,0.006362103391438723,0.011597132310271263,0.008206146769225597,0.002400854602456093
289,289000,-0.016521653160452843,0.0010640871478244662,-0.007726043928414583,0.007179349660873413
290,290000,-0.02254311554133892,-0.0009807427413761616,-0.008895816281437874,0.009691157378256321
291,291000,-0.007641550153493881,-0.0012522059259936213,-0.004064676817506552,0.0026638521812856197
292,292000,-0.005380917806178331,0.023261595517396927,0.005662621930241585,0.012578518129885197
293,293000,-0.0209897980093956,0.011030119843780994,-0.00019191701721865684,0.014721671119332314
294,294000,-0.018399838358163834,-0.002467583632096648,-0.008270598016679287,0.007187783718109131
295,295000,-0.02051512897014618,-0.0001907389669213444,-0.0074821412563323975,0.009237407706677914
296,296000,-0.012993715703487396,-0.007875917479395866,-0.009662370197474957,0.002357680117711425
297,297000,-0.020836278796195984,0.0013227392919361591,-0.008325126953423023,0.009270179085433483
298,298000,-0.0032720596063882113,0.00974999088793993,0.0025219989474862814,0.0054120589047670364
299,299000,-0.0061330939643085,0.01069590449333191,0.0024030099157243967,0.006872562225908041
300,300000,0.0003602915967348963,0.01780703291296959,0.006442906800657511,0.008042302913963795
