epoch,step,min,max,mean,std
1,1000,-0.17455653846263885,0.07427303493022919,0.0003798839752562344,0.008344065397977829
2,2000,-0.17455653846263885,0.07427303493022919,0.0003798839752562344,0.008344065397977829
3,3000,-0.1686113476753235,0.1266053169965744,-0.0003342069103382528,0.00887120608240366
4,4000,-0.15761792659759521,0.08976121991872787,-0.0010866058291867375,0.009293362498283386
5,5000,-0.14449597895145416,0.08470183610916138,-0.0015408683102577925,0.00961321871727705
6,6000,-0.1276901215314865,0.13151021301746368,0.0002912050986196846,0.00987150426954031
7,7000,-0.1757233440876007,0.07025366276502609,-0.0005301846540533006,0.008220184594392776
8,8000,-0.15103858709335327,0.11445579677820206,7.626169099239632e-05,0.009339852258563042
9,9000,-0.1085173562169075,0.13211499154567719,0.0009933316614478827,0.00958959199488163
10,10000,-0.129690483212471,0.08883451670408249,-0.0017430392326787114,0.009314470924437046
11,11000,-0.19746872782707214,0.06519299745559692,-0.0019950103014707565,0.009243895299732685
12,12000,-0.06077053025364876,0.12478822469711304,0.001934738247655332,0.00889976229518652
13,13000,-0.15041761100292206,0.17527982592582703,-0.0004435633309185505,0.009505094029009342
14,14000,-0.05684913694858551,0.13131903111934662,0.0014582540607079864,0.008213249035179615
15,15000,-0.11969146132469177,0.06543854624032974,-0.0016268305480480194,0.009620863944292068
16,16000,-0.11094742268323898,0.0939735472202301,-0.0013707882026210427,0.009389546699821949
17,17000,-0.08082535862922668,0.13754330575466156,0.001677693915553391,0.009324692189693451
18,18000,-0.14814500510692596,0.1360868513584137,0.0005308907711878419,0.007379594724625349
19,19000,-0.07345899939537048,0.09889141470193863,0.00026365890516899526,0.0076405019499361515
20,20000,-0.060072872787714005,0.14447267353534698,0.002355916192755103,0.008675149641931057
21,21000,-0.12577927112579346,0.06282360851764679,-0.0006195255555212498,0.006193528883159161
22,22000,-0.14933064579963684,0.06965469568967819,-0.0016574454493820667,0.008685522712767124
23,23000,-0.1597391813993454,0.07210370153188705,-0.002546749310567975,0.00871842447668314
24,24000,-0.14353348314762115,0.07725010067224503,-0.0008733574068173766,0.007273170165717602
25,25000,-0.15561585128307343,0.11751867830753326,0.0011872927425429225,0.009777145460247993
26,26000,-0.07398892939090729,0.14685487747192383,0.0015610967529937625,0.009395461529493332
27,27000,-0.08356083929538727,0.14330406486988068,0.0018787604058161378,0.009684178046882153
28,28000,-0.13477861881256104,0.07350181043148041,-0.0014722448540851474,0.009128034114837646
29,29000,-0.10750580579042435,0.1126650869846344,3.644633761723526e-05,0.009629752486944199
30,30000,-0.06880826503038406,0.10581223666667938,0.00016088275879155844,0.008007226511836052
31,31000,-0.10450734198093414,0.10395938903093338,0.0012426060857251287,0.009640653617680073
32,32000,-0.06728498637676239,0.15192314982414246,0.000608246133197099,0.006630370393395424
33,33000,-0.16321757435798645,0.12307856976985931,-0.0013829268282279372,0.009049569256603718
34,34000,-0.0652109682559967,0.09328686445951462,-0.00015719557995907962,0.006434237118810415
35,35000,-0.1391446590423584,0.1369333118200302,-0.00033830449683591723,0.010022279806435108
36,36000,-0.12544891238212585,0.06805144250392914,-0.0017288726521655917,0.00899280235171318
37,37000,-0.1155191957950592,0.08643102645874023,-0.0012904534814879298,0.008517819456756115
38,38000,-0.12461401522159576,0.06735391914844513,-0.0016114137833938003,0.009372370317578316
39,39000,-0.13519920408725739,0.15403962135314941,7.394729618681595e-05,0.009665842168033123
40,40000,-0.12145665287971497,0.09012381732463837,-0.0012348731979727745,0.00958684366196394
41,41000,-0.1242481991648674,0.11960463970899582,0.00013043206126894802,0.00982113927602768
