epoch,step,min,max,mean,std
1,1000,-0.07698594778776169,0.027990562841296196,-0.009359177201986313,0.020387742668390274
2,2000,-0.07698594778776169,0.027990562841296196,-0.009359177201986313,0.020387742668390274
3,3000,-0.04931449890136719,0.03541679307818413,-0.004502678290009499,0.014771164394915104
4,4000,-0.04175088554620743,0.021176066249608994,-0.0034556607715785503,0.011560612358152866
5,5000,-0.024110252037644386,0.015248946845531464,-0.0017636523116379976,0.008686577901244164
6,6000,-0.03837813064455986,0.04092387482523918,0.002993969479575753,0.013227194547653198
7,7000,-0.01566220633685589,0.016195952892303467,0.00013073612353764474,0.00649811839684844
8,8000,-0.05094633251428604,0.029347242787480354,-0.002196343382820487,0.014146242290735245
9,9000,-0.03185602277517319,0.025579340755939484,0.00013845926150679588,0.010349292308092117
10,10000,-0.022383447736501694,0.023651929572224617,-0.0005113627994433045,0.009472165256738663
11,11000,-0.019743716344237328,0.014644457958638668,-0.002665243111550808,0.007471597753465176
12,12000,-0.019766410812735558,0.04378807544708252,0.0059649161994457245,0.011437569744884968
13,13000,-0.04816196486353874,0.05547700449824333,0.003723307978361845,0.017378579825162888
14,14000,-0.01713581010699272,0.030467869713902473,0.004958135075867176,0.010440139099955559
15,15000,-0.014225754886865616,0.03243115916848183,0.0013092958834022284,0.008325985632836819
16,16000,-0.01142081804573536,0.032908182591199875,0.003613308072090149,0.008480845019221306
17,17000,-0.01099664717912674,0.0356566421687603,0.007188288029283285,0.0097539983689785
18,18000,-0.02321084961295128,0.026828940957784653,0.0024843025021255016,0.00909341312944889
19,19000,-0.014135978184640408,0.03631700202822685,0.00527444202452898,0.009222174063324928
20,20000,-0.013714047148823738,0.022379877045750618,0.004159499891102314,0.007549377158284187
21,21000,-0.016024066135287285,0.02130253054201603,0.0028589777648448944,0.007149235345423222
22,22000,-0.03047139011323452,0.016298649832606316,-0.006124523468315601,0.008953140117228031
23,23000,-0.027775028720498085,0.013604726642370224,-0.006660865619778633,0.008931756019592285
24,24000,-0.04426419734954834,0.02201158180832863,-0.008999628946185112,0.013550643809139729
25,25000,-0.032675210386514664,0.033073343336582184,-0.0009238325874321163,0.010605718940496445
26,26000,-0.015122424811124802,0.023261794820427895,0.0023391402792185545,0.006969586480408907
27,27000,-0.02344275638461113,0.019634908065199852,0.0013750218786299229,0.007457774598151445
28,28000,-0.020321594551205635,0.025159195065498352,0.0016853190027177334,0.007615668699145317
29,29000,-0.029589800164103508,0.028388740494847298,-0.0015117833390831947,0.010282302275300026
30,30000,-0.01412381324917078,0.02787923999130726,0.0016578726936131716,0.0072035170160233974
31,31000,-0.03331795334815979,0.02153598517179489,-0.0006358117097988725,0.01031036488711834
32,32000,-0.01678096316754818,0.025442248210310936,0.0013540341751649976,0.00645099813118577
33,33000,-0.039766825735569,0.02545456402003765,-0.003786664456129074,0.01036762073636055
34,34000,-0.009661448188126087,0.018217280507087708,0.0016160269733518362,0.005473573692142963
35,35000,-0.016493547707796097,0.032766375690698624,0.003214492229744792,0.009790855459868908
36,36000,-0.03714781999588013,0.013483225367963314,-0.006878006737679243,0.01171522680670023
37,37000,-0.024842530488967896,0.012836899608373642,-0.0016931947320699692,0.00710961502045393
38,38000,-0.03408065065741539,0.02343454770743847,-0.004412132315337658,0.011033717542886734
39,39000,-0.037209972739219666,0.04388918727636337,-0.0033621888142079115,0.012484505772590637
40,40000,-0.03229617699980736,0.019179536029696465,-0.00456515047699213,0.010850220918655396
41,41000,-0.0231049545109272,0.030273569747805595,0.003517549019306898,0.010895072482526302
42,42000,-0.014108712784945965,0.028826836496591568,0.0056255171075463295,0.00861390307545662
43,43000,-0.04208552837371826,0.04748862236738205,0.006950426381081343,0.0169339831918478
44,44000,-0.016586394980549812,0.015033937990665436,-0.0018646814860403538,0.0061482153832912445
45,45000,-0.03166652098298073,0.027097301557660103,0.0007873508147895336,0.009522153064608574
46,46000,-0.019386302679777145,0.04355362802743912,0.0070789046585559845,0.012224475853145123
47,47000,-0.03955427557229996,0.028135286644101143,-0.002573947887867689,0.011862804181873798
48,48000,-0.02239026315510273,0.028137432411313057,-0.0016462199855595827,0.00788804516196251
49,49000,-0.037778157740831375,0.03378264978528023,0.0021139816381037235,0.013608409091830254
50,50000,-0.011956613510847092,0.027979860082268715,0.005035036243498325,0.0075592827051877975
51,51000,-0.015873966738581657,0.023838285356760025,0.003179930616170168,0.007396316155791283
52,52000,-0.03434985503554344,0.015856677666306496,-0.004611866548657417,0.0077823977917432785
53,53000,-0.012792705558240414,0.05322006717324257,0.009938796982169151,0.012245966121554375
54,54000,-0.012958007864654064,0.025024741888046265,0.004729340318590403,0.008422870188951492
55,55000,-0.02001423016190529,0.04089026153087616,0.005967377685010433,0.00851551815867424
56,56000,-0.02727663889527321,0.025831779465079308,-0.0012777012307196856,0.010399281047284603
57,57000,-0.024481307715177536,0.0244747344404459,-0.00038243376184254885,0.0074804481118917465
58,58000,-0.008934368379414082,0.033867236226797104,0.006843856070190668,0.007880829274654388
59,59000,-0.02589128166437149,0.026836058124899864,-0.0042736344039440155,0.009014098905026913
60,60000,-0.0268886499106884,0.034301940351724625,0.0012399493716657162,0.01247610803693533
61,61000,-0.023970037698745728,0.03339200094342232,0.005825814791023731,0.012738942168653011
62,62000,-0.03295333310961723,0.020973900333046913,-0.003187050111591816,0.008293386548757553
63,63000,-0.031296417117118835,0.03982126712799072,0.003002010751515627,0.011447252705693245
64,64000,-0.02376461587846279,0.027101712301373482,0.0010584553238004446,0.012449520640075207
65,65000,-0.01466846838593483,0.01922162063419819,0.0018024281598627567,0.00678632827475667
66,66000,-0.03393733873963356,0.03225310146808624,5.1862618420273066e-05,0.008924925699830055
67,67000,-0.028821920976042747,0.05827203392982483,0.007210472598671913,0.014689454808831215
68,68000,-0.016196109354496002,0.038785483688116074,0.003344583557918668,0.0095148216933012
69,69000,-0.026176998391747475,0.011022472754120827,-0.008477161638438702,0.00775899039581418
70,70000,-0.02941245399415493,0.02582303248345852,-0.0007435873849317431,0.010700344108045101
71,71000,-0.02636301890015602,0.02971619926393032,-0.0035774672869592905,0.011864976957440376
72,72000,-0.036928098648786545,0.0198992807418108,-0.003338103648275137,0.009768393822014332
73,73000,-0.025109561160206795,0.047672614455223083,0.003246457315981388,0.014128479175269604
74,74000,-0.025521675124764442,0.03462698683142662,0.004319330677390099,0.010382873937487602
75,75000,-0.040006157010793686,0.040208905935287476,-0.0052818553522229195,0.014023237861692905
76,76000,-0.01947719417512417,0.04041701927781105,0.007598510943353176,0.012270407751202583
77,77000,-0.010274318046867847,0.02365271933376789,0.003769633825868368,0.007275774609297514
