2,2000,-0.03846915811300278,0.004739472176879644,-0.009969008155167103,0.0075158532708883286
3,3000,-0.012236475013196468,0.017088789492845535,0.0033936593681573868,0.004426438827067614
4,4000,-0.018849801272153854,0.02924296073615551,-0.0016714725643396378,0.008604016155004501
5,5000,-0.03246404230594635,0.011337801814079285,0.0003075871500186622,0.00615776889026165
6,6000,-0.06757912039756775,0.05431656539440155,0.0006198999471962452,0.02476888708770275
7,7000,-0.0538894422352314,0.07455898821353912,0.02177741378545761,0.02640608884394169
8,8000,-0.0870991200208664,0.08772005140781403,-0.014289540238678455,0.03678908571600914
9,9000,-0.06621692329645157,0.035184480249881744,0.0036055685486644506,0.013135979883372784
10,10000,-0.08114228397607803,0.16263556480407715,0.023906458169221878,0.04585238918662071
11,11000,-0.04791034758090973,0.05725172534584999,0.0020391957368701696,0.013832028023898602
12,12000,-0.08550617098808289,0.15360496938228607,-0.005345480516552925,0.04303000494837761
13,13000,-0.07556267082691193,0.05842781811952591,0.010152863338589668,0.025235546752810478
14,14000,-0.0684392899274826,0.11444227397441864,0.01325979270040989,0.024496473371982574
15,15000,-0.2950325608253479,0.4350016117095947,0.03376602381467819,0.1349972039461136
16,16000,-0.7134858965873718,0.9129722118377686,0.067494697868824,0.3220268785953522
17,17000,-0.14585468173027039,0.09213203936815262,-0.007588522043079138,0.0321832150220871
18,18000,-1.0658475160598755,1.3464564085006714,0.09208109974861145,0.4783826768398285
19,19000,-0.2358076572418213,0.29036325216293335,0.01818273402750492,0.10992192476987839
20,20000,-0.571880578994751,0.5468907356262207,-0.04521597921848297,0.23440061509609222
21,21000,-0.018961135298013687,0.08847089111804962,0.005128768272697926,0.016129055991768837
22,22000,-0.3062172830104828,0.21358372271060944,-0.012270540930330753,0.10511092096567154
23,23000,-0.17348474264144897,0.16235125064849854,-0.011339833959937096,0.06515289098024368
24,24000,-0.1027330681681633,0.07914561033248901,0.00479159876704216,0.02970951795578003
25,25000,-0.16379567980766296,0.290802001953125,0.015357517637312412,0.08512737601995468
26,26000,-0.20407192409038544,0.16628840565681458,-0.014127729460597038,0.07549125701189041
27,27000,-0.07649433612823486,0.1272755116224289,-0.007216638419777155,0.027131030336022377
28,28000,-0.3051210939884186,0.30866438150405884,-0.0190017968416214,0.12854282557964325
29,29000,-0.34359800815582275,0.26168254017829895,-0.018362075090408325,0.11672843247652054
30,30000,-0.07406292855739594,0.08610418438911438,-0.0028217225335538387,0.03170119971036911
31,31000,-0.4016999900341034,0.4653374254703522,0.031543947756290436,0.17160165309906006
32,32000,-0.4672541320323944,0.4864375591278076,0.028922341763973236,0.1945362538099289
33,33000,-0.22930559515953064,0.3108050227165222,0.017144568264484406,0.1024947538971901
34,34000,-0.571262538433075,0.5055819749832153,-0.03796366974711418,0.22091901302337646
35,35000,-0.13601751625537872,0.10195973515510559,-0.00449058972299099,0.033150073140859604
36,36000,-1.0520744323730469,1.1242564916610718,0.06764553487300873,0.45181259512901306
37,37000,-0.28442010283470154,0.2580793499946594,-0.014774017035961151,0.10413683950901031
38,38000,-0.15126225352287292,0.19627997279167175,-0.006144663318991661,0.061062827706336975
39,39000,-0.5612241625785828,0.4690878391265869,-0.03350524231791496,0.20439863204956055
40,40000,-0.3013805150985718,0.4390902519226074,0.026069635525345802,0.1426934450864792
41,41000,-0.07214057445526123,0.14089138805866241,0.0038878247141838074,0.03266154229640961
42,42000,-0.4787987172603607,0.3396051228046417,-0.02778213657438755,0.15688003599643707
43,43000,-0.2990487515926361,0.24297821521759033,-0.019409673288464546,0.10610781610012054
44,44000,-0.09380312263965607,0.060749053955078125,-0.0030414178036153316,0.023933740332722664
45,45000,-0.4072263836860657,0.45381948351860046,0.025556348264217377,0.17653515934944153
46,46000,-0.46432772278785706,0.5700857639312744,0.026415351778268814,0.19228336215019226
47,47000,-0.07363881915807724,0.09637926518917084,0.007418346591293812,0.03329586982727051
48,48000,-0.2961147427558899,0.17965707182884216,-0.013170931488275528,0.08199123293161392
49,49000,-0.20480643212795258,0.15350520610809326,-0.008467566221952438,0.06032121554017067
